id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000716,Patrick PLC 860,,Aircraft,Drug Trafficking,0.66,Mali,,,,"60608 Rebecca Ferry Suite 512, North Michael, UT 43589",+1-355-499-5636,,,OFAC,2019-04-13,Active,Employee board seek name tonight water born protect. Painting feeling few town type current big. Technology per charge guy most black ever.,2024-09-11
WL_000717,Flores and Sons 675,,Aircraft,Politically Exposed Person (PEP),0.92,China,,,,"85983 Daniel Glens, East John, GU 97243",,,,OFAC,2016-11-16,Inactive,,2025-03-23
WL_000718,Jacob Brown,,Individual,Politically Exposed Person (PEP),0.87,Myanmar,1963-07-01,,834-55-1513,,,craigmiles@example.com,"Scientist, audiological",UN,2024-07-27,Active,,2024-10-24
WL_000719,"Saunders, Parker and Reed 981",,Aircraft,Organized Crime,0.93,Yemen,,,,"560 Robert Summit Suite 702, Loweton, TX 44447",,,,FATF,2020-10-09,Active,"Argue be simple require. Understand piece treatment back fund.
Statement group husband then. Role American tonight the personal blue modern. Service scene hair sit article theory.",2025-05-16
WL_000720,Carter Inc 915,,Aircraft,Human Trafficking,0.6,Iran,,,,"169 Donald Way Apt. 161, Lanemouth, WA 79544",+1-347-412-6962x4949,,,EU,2019-03-14,Inactive,"Magazine purpose ok carry eight. Conference behind with especially.
Down mother office real subject.",2024-11-19
WL_000721,Reed and Sons Gang,Jefferson-Murphy,Organization,Corruption,0.8,Mali,,,,"PSC 7960, Box 8946, APO AP 46118",,,,EU,2021-08-13,Inactive,,2025-05-02
WL_000722,Sims-Brown 747,,Aircraft,Tax Evasion,0.72,Pakistan,,,,"79969 Silva Rapids Suite 343, Leblancland, OR 66699",(370)578-2560,,,OFAC,2021-11-27,Inactive,"Side discussion leader try ball purpose with notice. Bar support issue when arrive close real.
My economy fall so. American manager stop enough.",2024-12-06
WL_000723,Jonathan Campbell,Natalie Hodges,Individual,Tax Evasion,0.92,Somalia,1959-11-28,D22921788,,"75447 Michael Parkways Apt. 657, Brandyfurt, LA 08536",(504)910-5448x4354,connorbutler@example.org,,EU,2015-08-27,Inactive,,2025-06-04
WL_000724,MV Elizabeth Morris,,Vessel,Sanctions Violation,0.65,Afghanistan,,,,"3384 Shields Mill Suite 466, West Tanya, TN 68223",(422)719-2184x854,juliehill@example.org,,FATF,2018-11-08,Active,,2025-05-05
WL_000725,"Jones, Palmer and Carroll Network",,Organization,Human Trafficking,0.75,Venezuela,,,,"0058 Medina Isle Apt. 004, Mezaland, OK 52375",,,,RBI,2015-11-27,Inactive,Crime lot describe example so decide usually. Occur leave approach explain artist population church pretty. Board day until environment.,2025-02-06
WL_000726,George Hunt,,Individual,Money Laundering,0.91,Iraq,1970-12-05,W52947253,545-17-3236,"622 Sullivan Fall, Trevorfurt, NC 81086",001-951-614-8048x212,,Race relations officer,ED,2019-10-31,Active,"Effect suddenly safe relate. Want consumer seem seven fall mouth cover.
Evidence Mr through its check water program. Relationship travel alone appear bar.",2025-06-06
WL_000727,Pacheco-Brown Trust,,Organization,Terrorism Financing,0.82,Venezuela,,,,"7559 Krause Cliffs, East Sarah, TN 17299",8425106627,,,UN,2017-05-21,Active,,2024-08-22
WL_000728,Rashid-Todd Knight,,Individual,Tax Evasion,0.84,Nicaragua,1960-09-18,942894295,299-14-0979,"8443 Diana Parkways, Lake Rhondatown, MO 80546",4897186742,,,ED,2018-02-23,Active,,2025-01-03
WL_000729,MV Timothy Macias,,Vessel,Politically Exposed Person (PEP),0.62,Syria,,,,"968 Horton Club Apt. 927, West Robert, MP 28612",,,,RBI,2021-05-22,Active,,2024-10-28
WL_000730,Stephanie Oliver,Michael Howell; Reginald Green,Individual,Politically Exposed Person (PEP),0.76,Yemen,1982-01-28,381390475,,"74964 Michael Crest, Changbury, TX 47598",984.250.0152x345,,,FATF,2018-05-05,Under Review,Exactly nothing identify seem want dream operation. Require edge operation interest. Cultural hard could say mind bill become.,2025-06-20
WL_000731,Jonathan Cox,,Individual,Human Trafficking,0.88,India,1968-06-16,456421005,614-58-6725,"3090 James Valleys, Alecmouth, PW 31524",+1-529-470-4491x4425,ygraves@example.org,,RBI,2024-01-05,Active,"Soon recent commercial rock. Social ok always tonight minute majority agreement exist.
Close any president life hard less nor. Traditional mother blue section everyone.",2025-05-13
WL_000732,"Rogers, Roberts and Butler Gang","Prince, White and Jones",Organization,Sanctions Violation,0.96,Belarus,,,,,,pturner@example.com,,UN,2018-12-17,Under Review,,2024-12-16
WL_000733,Rashid-Sarah Mcmahon,,Individual,Money Laundering,0.97,China,1946-05-02,,344-56-0521,"Unit 6355 Box 5151, DPO AE 19823",,,Chartered public finance accountant,SEBI,2023-03-01,Under Review,,2024-09-19
WL_000734,"Parker, Thompson and Perry 912",,Aircraft,Fraud,0.85,Myanmar,,,,"984 William Curve, Timothyberg, OR 55211",792.818.1498,richardsonchase@example.org,,SEBI,2023-05-05,Active,,2025-04-12
WL_000735,"Garcia, Pierce and Blackburn 563",,Aircraft,Sanctions Violation,0.8,Pakistan,,,,,+1-430-946-1779x6471,michelle83@example.net,,ED,2022-06-07,Under Review,Language information start section past. Until travel unit.,2024-10-20
WL_000736,Gregory Turner,Mario Chambers; Charles Navarro,Individual,Tax Evasion,0.71,Mali,1969-02-10,I49392280,146-82-8304,"0151 Daniel Center, North Keithbury, VA 15360",,,,SEBI,2024-06-22,Under Review,"Home character player. Owner see enough begin. Stock day learn bad. Reason range everybody drop show.
Poor issue article themselves far per. Movement beat measure Democrat travel the tell central.",2025-08-02
WL_000737,MV Gabrielle Fletcher,,Vessel,Money Laundering,0.97,Yemen,,,,"4853 Miller Throughway Suite 077, Elizabethshire, ME 36429",,,,EU,2017-03-17,Active,"Little simple door consider sometimes. Peace responsibility character write for business say either.
Wind door attack lead. From business through question while fill.",2025-05-05
WL_000738,"Morales, Tanner and Tate 646",,Aircraft,Human Trafficking,0.76,Iran,,,,"9901 Sarah Inlet, Paulchester, WV 65372",3966663116,,,SEBI,2017-06-27,Inactive,"Wrong arrive ok plan man professional. Management student hotel where.
Big past case give citizen heavy. Born beautiful concern. Me that miss stand guy.",2025-02-11
WL_000739,Brooks LLC,,Organization,Tax Evasion,0.84,Belarus,,,,"8898 Meadows Viaduct, West Lindamouth, GU 77187",,,,OFAC,2021-10-10,Active,,2024-09-15
WL_000740,Gonzalez LLC Group,Sandoval-Perkins,Organization,Sanctions Violation,0.79,China,,,,"48943 Rose Glen Suite 542, Gregoryport, VT 00704",001-735-943-4446x7707,,,RBI,2018-07-13,Active,Always method rest customer room. Team one back control join within source. One history reveal walk learn true.,2024-12-31
WL_000741,Mohammed-Megan Miller,Susan Simon; Scott Owen; Richard Kirby,Individual,Money Laundering,0.87,Somalia,1961-06-05,X60186274,,"06348 Gonzales Views Apt. 410, Samanthamouth, TN 92427",,natasha72@example.net,Personal assistant,EU,2017-11-12,Active,,2024-10-28
WL_000742,MV Sara Jackson,,Vessel,Fraud,0.62,Iran,,,,,001-894-896-5861,michael55@example.com,,ED,2022-06-20,Inactive,"Thus yet by medical at. Rise age similar final like have. Central social best wish wear. Else step spend thing management.
Anything major picture can report let.",2024-11-10
WL_000743,Khalil-Jimmy May,,Individual,Human Trafficking,0.64,Myanmar,1997-04-04,,415-37-5746,"976 Weeks Isle Apt. 054, Davisshire, MS 22452",(316)283-7710,,Naval architect,RBI,2018-12-29,Active,,2025-01-08
WL_000744,Cooper-Evans 212,,Aircraft,Drug Trafficking,0.76,Syria,,,,"7797 Richards Hollow Suite 278, Dannyhaven, TN 32378",853.401.2622x80935,,,UN,2019-01-23,Inactive,Yard budget against enter. Car dream including speech wide surface some. Management former station between.,2024-10-16
WL_000745,MV Michael Hart,,Vessel,Tax Evasion,0.87,Iraq,,,,,,hstevenson@example.net,,OFAC,2025-06-06,Active,,2024-10-01
WL_000746,MV Willie Lowery,,Vessel,Money Laundering,0.66,Libya,,,,,(909)985-6045x47921,rmahoney@example.com,,SEBI,2017-06-03,Active,,2024-12-13
WL_000747,Gonzalez and Sons Syndicate,,Organization,Human Trafficking,0.81,Nicaragua,,,,"279 Watts Field, Port Jessica, TN 67441",,,,RBI,2021-10-07,Active,,2025-05-12
WL_000748,"Freeman, Robertson and Hoffman 154",,Aircraft,Money Laundering,0.78,Iran,,,,,+1-335-908-6821x57235,,,UN,2020-11-29,Inactive,,2025-03-29
WL_000749,Lowe PLC Front,Holmes Inc,Organization,Sanctions Violation,0.86,Syria,,,,"39773 Jason Corner Suite 505, Paynemouth, IA 40049",,yhuber@example.com,,RBI,2019-10-04,Under Review,"Possible compare especially become politics also.
Player pressure speak more however. Study skin hear time article individual stock truth.",2024-09-13
WL_000750,"Torres, Knapp and May Organization",,Organization,Drug Trafficking,0.91,Nicaragua,,,,"68860 Beth Lakes Suite 036, Bateshaven, KS 72560",,,,EU,2022-08-11,Active,Seat heart perform sense pull move too. Program word space serve.,2025-01-04
WL_000751,"Hanson, Parker and Patel Group",Gilmore and Sons,Organization,Human Trafficking,0.74,North Korea,,,,"73852 Michael Flats, East Stephenberg, MO 30532",642-694-5359,,,OFAC,2022-10-05,Active,,2025-03-30
WL_000752,Fuller PLC 665,,Aircraft,Human Trafficking,0.77,Afghanistan,,,,"9487 Robles Port, South David, GU 20824",,mlee@example.com,,FATF,2015-08-13,Under Review,,2025-07-15
WL_000753,Michael Kim,,Individual,Money Laundering,0.65,Nicaragua,1958-04-05,W20287874,,"564 Nelson Parks, Glassbury, AS 86020",001-709-709-9071x0876,,,SEBI,2016-06-30,Under Review,"Better admit black member administration. Weight possible field answer.
Company language threat blue. By degree story organization sing sport.",2024-12-24
WL_000754,Mohammed-Donna Newton,,Individual,Politically Exposed Person (PEP),0.71,Syria,1950-12-21,,061-77-6093,"6320 Lisa Point, New Walterfurt, CT 18590",410-233-9495,,Fashion designer,RBI,2015-09-02,Active,,2025-06-28
WL_000755,Tanner-Ramirez 796,,Aircraft,Organized Crime,0.79,Russia,,,,"38954 Nicole Village Suite 200, Jenniferport, VI 59408",5793800567,nortontyler@example.org,,SEBI,2023-12-10,Inactive,,2024-11-10
WL_000756,Brown-Robinson Coalition,,Organization,Tax Evasion,0.88,Sudan,,,,"802 Montgomery Glens Apt. 229, Richardsonshire, AS 43620",(377)937-8167,,,OFAC,2022-02-08,Under Review,"Money buy natural suggest.
Shake nearly unit source. It rise family easy oil. Pay enjoy design card form.
Body big support art. Attorney experience agent garden space end teach example.",2025-06-20
WL_000757,MV Carolyn Ward,,Vessel,Money Laundering,0.7,Syria,,,,,+1-556-216-3379x64623,,,OFAC,2021-04-27,Inactive,"Notice our chair member. Behind hair book full collection politics.
Option among maintain collection. Challenge every street agree voice evening. Once million international.",2025-05-02
WL_000758,Walker-Campbell 698,,Aircraft,Terrorism Financing,0.9,Mali,,,,"USNV Powell, FPO AP 16425",,,,SEBI,2023-07-03,Inactive,,2024-11-11
WL_000759,Alexis Johnson,Maria Wallace; Erin Cardenas,Individual,Organized Crime,0.66,Iraq,1990-04-03,I27344106,339-98-6365,,,,Adult guidance worker,ED,2022-06-10,Inactive,"Responsibility treatment law plant catch. Age decision any side. Likely response read nor that police recently.
Any recently green. Yourself fear air same wear avoid.",2025-01-11
WL_000760,Joel Patrick,,Individual,Human Trafficking,0.8,Cuba,1948-07-15,595771777,,"463 Castillo Extension, Ericside, GU 00551",,devin77@example.com,Advertising account executive,ED,2022-02-15,Under Review,,2024-11-21
WL_000761,MV William Lee,,Vessel,Fraud,0.63,Pakistan,,,,,,,,RBI,2025-05-29,Inactive,Water catch customer pretty. Director prove board career go. News go operation nice room particularly. Voice hit decision off key direction hour.,2025-01-03
WL_000762,"Thompson, Allen and Cole Liberation Army",,Organization,Tax Evasion,0.65,Nicaragua,,,,"8925 Audrey Mill, South Ronaldview, KS 84226",,,,SEBI,2022-09-19,Inactive,,2025-03-15
WL_000763,Black LLC Network,,Organization,Drug Trafficking,0.84,Somalia,,,,"228 White Pines, South Robert, GU 31778",6249225672,,,FATF,2023-03-23,Inactive,,2025-02-10
WL_000764,Mullins-Harvey 565,,Aircraft,Terrorism Financing,0.74,Yemen,,,,"66126 Susan Motorway, Brittanymouth, AZ 11590",,,,FATF,2017-08-28,Active,,2025-03-14
WL_000765,MV Vicki King,,Vessel,Sanctions Violation,0.64,Russia,,,,"USNV Henderson, FPO AE 80037",,,,OFAC,2019-02-11,Under Review,,2024-09-24
WL_000766,Lewis PLC,Williams PLC,Organization,Terrorism Financing,0.87,Venezuela,,,,,821.984.0282,,,EU,2016-02-04,Active,,2025-07-16
WL_000767,"Smith, Serrano and Rodriguez 113",,Aircraft,Organized Crime,0.83,Venezuela,,,,"476 Michael Forest Suite 608, Christopherstad, NV 58734",(538)768-5906x7685,paulclark@example.net,,UN,2018-12-05,Inactive,,2024-11-13
WL_000768,"Quinn, Murray and Foster Cartel",,Organization,Politically Exposed Person (PEP),0.82,Afghanistan,,,,"359 Kendra Key Suite 443, Allisonville, OK 01497",,robertjones@example.com,,OFAC,2017-10-08,Active,,2024-08-19
WL_000769,Clark-Rodriguez,Johnston and Sons,Organization,Fraud,0.98,India,,,,"8003 Morgan Springs, Kramerton, DC 36820",,,,EU,2016-10-19,Active,,2025-04-23
WL_000770,MV Barry Wagner,,Vessel,Drug Trafficking,0.83,Mali,,,,"63952 Dawson Causeway Apt. 720, Matthewmouth, OR 24646",001-384-322-3380x6779,teresa51@example.net,,FATF,2018-09-01,Active,,2025-05-27
WL_000771,MV Micheal Jones,,Vessel,Money Laundering,0.81,Somalia,,,,,,misty23@example.org,,RBI,2017-07-16,Active,"Reason meet wonder arm especially. Admit nice structure book. Me board statement series section age institution game.
Wide high guy get actually people whole. Country next ten check war reach lawyer.",2025-07-16
WL_000772,Bin-Christine Carr,Lisa Whitney; Maria Tran,Individual,Terrorism Financing,0.91,China,1983-02-27,,826-50-9511,"848 Darren Springs, Port Josephstad, UT 75539",001-951-839-3959x1799,,Health service manager,OFAC,2017-05-22,Under Review,,2024-10-25
WL_000773,Hassan-Stacy Lawson,,Individual,Corruption,0.99,Belarus,1995-10-16,,401-56-8936,"13189 Warren Wall, New Ariana, GU 97508",355-707-8070x51230,,"Engineer, manufacturing systems",FATF,2022-05-25,Inactive,,2025-08-04
WL_000774,MV Catherine Manning,,Vessel,Drug Trafficking,0.63,Belarus,,,,,001-968-313-7124x3421,christyflores@example.com,,RBI,2022-04-01,Inactive,,2024-09-05
WL_000775,MV Kara Bell,,Vessel,Corruption,0.94,Nicaragua,,,,"5991 Andrade Terrace Apt. 481, Blakeborough, NV 84041",,,,FATF,2015-11-05,Inactive,Officer time few present personal team increase. Agency from full its buy chance dark region. Somebody lose manager base lot.,2025-07-05
WL_000776,MV Frederick Williamson,,Vessel,Sanctions Violation,0.62,Myanmar,,,,,,,,OFAC,2017-10-14,Active,,2025-05-23
WL_000777,MV Cheryl Walsh,,Vessel,Money Laundering,0.94,Lebanon,,,,,,,,EU,2024-01-02,Under Review,"Physical six none some.
Onto its direction fire pretty. Great laugh receive rule understand deep.
City fear collection nearly here he. Wear analysis board ready more thank.",2025-07-29
WL_000778,"Strong, Weiss and Weaver",,Organization,Drug Trafficking,0.73,China,,,,,,,,UN,2023-10-25,Inactive,,2024-09-08
WL_000779,"Reyes, Edwards and Day Gang",,Organization,Money Laundering,0.74,Pakistan,,,,,,,,FATF,2017-07-08,Under Review,"Apply bad for field. Cup peace keep. Them wear forward too relate his her.
People happen bit civil relationship until. Opportunity even age over.",2025-03-23
WL_000780,MV Lindsey Rogers,,Vessel,Organized Crime,0.61,Belarus,,,,"515 Matthew Villages, Paulmouth, AK 75805",5029658124,,,ED,2019-01-10,Active,,2024-10-07
WL_000781,Flores-Grant 719,,Aircraft,Money Laundering,0.71,Iraq,,,,"Unit 9998 Box 8297, DPO AP 51277",,christophernicholson@example.net,,EU,2019-01-24,Active,,2025-03-01
WL_000782,Le-Estes 172,,Aircraft,Sanctions Violation,0.94,Syria,,,,,001-365-464-4751,,,ED,2019-04-11,Under Review,,2025-03-20
WL_000783,MV Michael Williams,,Vessel,Tax Evasion,0.85,Russia,,,,,,desireedillon@example.org,,UN,2016-08-05,Active,,2024-12-01
WL_000784,Tariq-William Williams,,Individual,Organized Crime,0.89,Russia,1988-05-24,C89123687,,"5098 Diana Valleys, Lake Desireeshire, AK 61231",,shawn47@example.org,,EU,2016-12-24,Active,"Support moment able perhaps. Development family financial keep audience way apply.
Size stop partner energy lay item song eight. Occur onto style bar himself step. My subject sit go with.",2024-08-27
WL_000785,Andrew Powers,Patricia Holmes; Michael Miller; Eric Wagner,Individual,Human Trafficking,0.71,China,1974-05-17,,,"86501 Lewis Neck, Port Jennifer, FM 13744",,timothy85@example.net,"Secretary, company",SEBI,2015-08-07,Active,Parent better similar. Future much cup enough discuss upon agree.,2024-11-26
WL_000786,"Powell, Harris and Garcia 503",,Aircraft,Terrorism Financing,0.8,Russia,,,,"757 Curtis Haven Suite 786, Bradleyburgh, CA 60480",354-790-8924,,,RBI,2024-05-12,Under Review,Common back time few prove most commercial back. Administration seat available within father. Start cover color us mouth office. Case much cover investment just record support.,2024-10-11
WL_000787,Baker Group,,Organization,Tax Evasion,0.93,North Korea,,,,"861 Brian Squares, Nicolemouth, NY 87737",309-790-7156x264,,,UN,2018-10-07,Under Review,Sound despite poor happy PM environment. Little those soon their. Energy himself important dream.,2025-04-08
WL_000788,MV James Bradford,,Vessel,Money Laundering,0.78,India,,,,"61434 James Spring Suite 170, West Ann, KY 42093",,,,FATF,2017-06-14,Inactive,"Weight the early might teacher human. Day first plan throughout appear feel environmental agent.
Appear manager would public different collection. Life financial summer series once write.",2024-09-23
WL_000789,"Young, Haley and Morris Gang",Hall Inc,Organization,Terrorism Financing,0.67,Sudan,,,,,503-299-4834x011,,,ED,2023-02-25,Under Review,,2024-11-15
WL_000790,"Henderson, Bell and Garcia 441",,Aircraft,Organized Crime,0.82,Pakistan,,,,"4194 Mullen Streets, Perezborough, PA 18908",981-450-3963x344,,,OFAC,2020-06-16,Inactive,,2024-10-04
WL_000791,MV Andrew Vasquez,,Vessel,Human Trafficking,0.96,Cuba,,,,"636 Davis Walks, Martinville, UT 14260",+1-505-402-9202,,,SEBI,2018-10-20,Under Review,,2025-04-03
